app_id,sector,review,score
com.udemy.android,Education,"I've been a customer of Udemy for more than 10 years and spent a ton of money on their courses over that time. Until recently they rewarded that loyalty with good, frequent discounts - not any more it seems. It's quite sad when a good company backtracks into one dimensional front-end promotions and forgets about churn. I'm guessing they either made a recent bad choice on a new c-suite hire or perhaps (and I hope this is true) they have a bug in their discount algorithm that just needs fixing.",3
com.byjus.thelearningapp,Education,I am hating this app. This new version is bad. please fix this. I am waiting for another version 😔. Your email is not working!,1
com.byjus.thelearningapp,Education,"Your app does not verify number, if it verify then they cannot show any grade or course.",1
com.whatsapp,Social Media,The experience is going well,5
org.khanacademy.android,Education,It just needs more courses. I wouldn't mind official courses and courses from the public. Great education app. Free. No adds whatsoever.,5
com.axis.mobile,Banking,very good service and security of open app,5
com.facebook.katana,Social Media,"The Facebook is good, but it doesn't allow me add",5
com.netflix.mediaclient,Entertainment,please make series in marathi language.,1
com.freecharge.android,Finance & Wallets,Upi feature doesn't support autopay in Play Store recurring purchase. Kindly update and give this feature.,1
com.myntra.android,Shopping,Myntra gives more discount coupon as compared to other Ecom platform,5
com.makemytrip,Travel,worst App ever with pathetic customer service so not ever opt for it I have seen thousands suffer in there hands.,1
net.one97.paytm,Finance & Wallets,I am Unable to Add Recieve Money Shortcut Pls help,5
org.khanacademy.android,Education,Plz plz plz add the Persian language. I am begging you!! I'm willing to contribute. I have a decent voice and I am also fluent in English. It's my dream that one day Iranian students will be able to use this app but also bypass the orthodox teachings of Islamic Republic regime and their way of teaching to flourish their talents and get familiar with the international education systems and improve their English as well as Persian.,4
com.netflix.mediaclient,Entertainment,very good app easy to use and comfotable when watching,5
com.amazon.mShop.android.shopping,Shopping,"Why, in the big 2025, are we restricted to this being in portrait mode like some sort of pauper?",1
com.ubercab,Transport,Decent but you can get addicted to the convenience and end up like me joining Uber one. Now I use it for my grocery delivery in addition to travel.,5
com.mxtech.videoplayer.ad,Entertainment,this app some time not perfect 😔😔,1
com.goibibo,Travel,Goibibo is worst in giving the service to the client.. I was staying in Bathinda hotel from 19th May to 21at May booked through goibibo app as a corporate employee and I have put the wrong GST that time .. I requested them to change the GST No. But they are not helping in solving the problem,1
org.khanacademy.android,Education,"This app really helped me learn maths, would 100% recommend",5
com.netflix.mediaclient,Entertainment,"just did the last update and suddenly no fudging widevine L1. like seriously, I pay for 4k I only get 1080p normally and suddenly after an update I only get bad 480p ? do better. now ima have to use a another service.",1
com.axis.mobile,Banking,taking toomuch time to open,2
org.khanacademy.android,Education,This app saves lives.,5
com.whatsapp,Social Media,"Up till this moment I couldn't open my WhatsApp account, please help. Thanks",2
com.facebook.katana,Social Media,Not enough Meta for Us,3
com.instagram.android,Social Media,very good excellent app,5
com.instagram.android,Social Media,lovely app using it daily love it 👍❤️❤️,5
com.udemy.android,Education,"very help full, but improve more, i want blender proper character design course , but not available, please provide us, thanks.",5
com.udemy.android,Education,It's a shame that the downloads can't be kept for more than 30 days. Should I use illegal methods to keep the videos accessible offline? You are so arrogant.,1
com.ubercab,Transport,"clean car, great driver. thank you!",5
com.freecharge.android,Finance & Wallets,Naam freecharge rakha hai aur convenience fee kaat rahe hai. 😂😂,1
com.amazon.mShop.android.shopping,Shopping,I can't set this up on my S24 Samsung,1
com.mxtech.videoplayer.ad,Entertainment,I purchased the Pro version and it no longer works after I upgraded my phone. Still have it installed on my older device which works flawlessly. Why was it removed from the Play store? Y'all just want the regular version so it can run ads smh.,1
com.google.android.apps.translate,Utilities,This app is very good 👍👍😊😊👍👍😊😊,5
com.instagram.android,Social Media,nice aap I Love it this aap,5
com.phonepe.app,Finance & Wallets,"vary good 😊 app, i always use this app to send and receive money,",5
com.fitbit.FitbitMobile,Fitness,AGAIN the latest update has broken this feature. Quality and testing has gone in the toilet since Google took over Fitbit... Latest update has broken the SpO2 function on the Versa2 again. Really irritating that updates are released with major bugs like this every few months.,1
com.ubercab,Transport,Their drivers are very friendly,5
com.byjus.thelearningapp,Education,This app is very usefull for independent students 👍👍,5
com.google.android.dialer,Utilities,"great place, I love it here!",5
com.byjus.thelearningapp,Education,This app is very irritating. But sorry for sending this feedback. When I go to search any of the question in the search box the app suddenly stops. I cannot search anything. This is very disappointing and disgusting app.,1
com.whatsapp,Social Media,"whatsapp is not working properly lots of bug and gletches are arriving, I can't apply chat lock when everything is set but still it's not allowing me and and I can't use it becluse everytime h wanna to open it ,it shows me terms and conditions page again and again",1
org.khanacademy.android,Education,"Content is great. The app itself is frustrating because when the internet is down, it keeps showing the repeat symbols🔁 and forgets last pause spot.",3
com.fitbit.FitbitMobile,Fitness,"I have the Versa 4 and the last few weeks I can't look at new watch faces. It just says ""Oops looks like there's no internet connection"". I have hit retry many times with no help. Other than that I really enjoy my watch. Edit: I did some looking and with the new update if your private DNS is on it will not work. problem fixed!",3
org.khanacademy.android,Education,"good app, ok I'm gonna tell rhe truth 😪 the paid me to do this.",5
com.byjus.thelearningapp,Education,It is very useful for my studies I got good marks increase my knowledge thank you byju's app.,5
com.amazon.mShop.android.shopping,Shopping,I can't find rufus and when I type rufus it shows me like the meet rufus thing and when I try interacting with it it says sum went wrong,4
com.udemy.android,Education,best app to master a skill,5
com.byjus.thelearningapp,Education,"This app is genuinely rubbish. No proper clearing of doubts. I did not like this app at all. I bought byju's premium, it was the biggest mistake I ever did. What they used to market in public, its just opposite of it. The mentor is not picking up the call on time. Rarelt they pick up and say will call after 15 minutes and calls after 2 to 3 days. Trash!!",1
